,disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd,state,amount_cleaned
10993,2020,2020-08-12,2020-08-04,,NBLX,"Noble Midstream Partners LP - Common Units, Representing Limited Partner Interests",purchase,"$1,001 - $15,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017031.pdf,False,TN,8000.5
10994,2020,2020-08-12,2020-08-04,,NBLX,"Noble Midstream Partners LP - Common Units, Representing Limited Partner Interests",purchase,"$15,001 - $50,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017031.pdf,False,TN,32500.5
10995,2020,2020-08-12,2020-08-04,,PBFX,PBF Logistics LP Common Units Representing Limited Partner Interests,purchase,"$15,001 - $50,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017031.pdf,False,TN,32500.5
10996,2020,2020-08-12,2020-08-06,,PBFX,PBF Logistics LP Common Units Representing Limited Partner Interests,purchase,"$15,001 - $50,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017031.pdf,False,TN,32500.5
10997,2020,2020-08-12,2020-08-04,,PBFX,PBF Logistics LP Common Units Representing Limited Partner Interests,purchase,"$1,001 - $15,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017031.pdf,False,TN,8000.5
10998,2020,2020-08-12,2020-08-06,,SRLP,Sprague Resources LP Common Units Representing Limited Partner Interests,sale_full,"$15,001 - $50,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017031.pdf,True,TN,32500.5
10999,2020,2020-08-12,2020-08-04,,SPH,"Suburban Propane Partners, L.P.",purchase,"$1,001 - $15,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017031.pdf,False,TN,8000.5
11000,2020,2020-08-12,2020-08-04,,USAC,"USA Compression Partners, LP Common Units Representing Limited Partner Interests",purchase,"$15,001 - $50,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017031.pdf,False,TN,32500.5
11001,2020,2020-08-12,2020-08-06,,USAC,"USA Compression Partners, LP Common Units Representing Limited Partner Interests",purchase,"$1,001 - $15,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017031.pdf,False,TN,8000.5
11002,2020,2020-08-12,2020-08-04,,USAC,"USA Compression Partners, LP Common Units Representing Limited Partner Interests",purchase,"$15,001 - $50,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017031.pdf,False,TN,32500.5
11003,2020,2020-08-12,2020-07-16,,WES,"Western Midstream Partners, LP Common Units Representing Limited Partner Interests",purchase,"$1,001 - $15,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017031.pdf,False,TN,8000.5
11004,2020,2020-08-12,2020-08-04,,WES,"Western Midstream Partners, LP Common Units Representing Limited Partner Interests",purchase,"$1,001 - $15,000",Mark Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017031.pdf,False,TN,8000.5
11005,2020,2020-08-12,2020-07-07,self,,Anheuser-Busch Inbev Fin Corporate Bond,sale_full,"$1,001 - $15,000",Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017173.pdf,True,CA,8000.5
11006,2020,2020-08-12,2020-07-20,self,WM,"Waste Management, Inc. Corporate Bond",sale_full,"$1,001 - $15,000",Zoe Lofgren,CA19,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017173.pdf,False,CA,8000.5
11007,2020,2020-08-12,2019-07-02,self,ABBV,AbbVie Inc.,purchase,"$15,001 - $50,000",Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017172.pdf,False,WV,32500.5
11008,2020,2020-08-12,2019-02-01,self,BTI,"British American Tobacco Industries, P.L.C. Common Stock ADR",purchase,"$15,001 - $50,000",Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017172.pdf,False,WV,32500.5
11009,2020,2020-08-12,2020-03-17,self,CVX,Chevron Corporation,sale_full,"$1,001 - $15,000",Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017172.pdf,False,WV,8000.5
11010,2020,2020-08-12,2019-04-11,self,CVS,CVS Health Corporation,purchase,"$15,001 - $50,000",Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017172.pdf,False,WV,32500.5
11011,2020,2020-08-12,2019-07-24,self,EXC,Exelon Corporation,sale_full,"$15,001 - $50,000",Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017172.pdf,False,WV,32500.5
11012,2020,2020-08-12,2018-12-27,self,MZOR,Mazor Robotics ltd. - American Depositary Shares,sale_full,"$15,001 - $50,000",Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017172.pdf,False,WV,32500.5
11013,2020,2020-08-12,2019-08-14,self,PFE,"Pfizer, Inc.",purchase,"$15,001 - $50,000",Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017172.pdf,False,WV,32500.5
11014,2020,2020-08-12,2019-04-11,self,PSX,Phillips 66,sale_full,"$1,001 - $15,000",Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017172.pdf,False,WV,8000.5
11015,2020,2020-08-12,2020-03-16,self,QCOM,QUALCOMM Incorporated,sale_full,"$15,001 - $50,000",Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017172.pdf,False,WV,32500.5
11016,2020,2020-08-12,2019-02-01,self,KHC,The Kraft Heinz Company,purchase,"$1,001 - $15,000",Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017172.pdf,False,WV,8000.5
11017,2020,2020-08-12,2019-02-01,self,BTI,"British American Tobacco Industries, P.L.C. Common Stock ADR",purchase,"$1,001 - $15,000",Carol Devine Miller,WV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017174.pdf,False,WV,8000.5
11018,2020,2020-08-06,2020-08-04,joint,BRK.B,Berkshire Hathaway Inc. New,purchase,"$1,001 - $15,000",Kathy Castor,FL14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017104.pdf,False,FL,8000.5
11019,2022,2022-01-18,2022-01-06,,AM,Antero Midstream Corporation,purchase,"$250,001 - $500,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020188.pdf,False,TN,375000.5
11020,2022,2022-01-18,2022-01-06,,ENLC,EnLink Midstream LLC Common Units Representing Limited Partner Interests,sale_full,"$500,001 - $1,000,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020188.pdf,False,TN,375000.5
11021,2022,2022-01-18,2022-01-06,,KNOP,KNOT Offshore Partners LP Common Units Representing Limited Partner Interests,purchase,"$50,001 - $100,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020188.pdf,False,TN,75000.5
11022,2022,2022-01-18,2022-01-12,,KNOP,KNOT Offshore Partners LP Common Units Representing Limited Partner Interests,purchase,"$100,001 - $250,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020188.pdf,False,TN,175000.5
11023,2022,2022-01-18,2022-01-12,,NGL,NGL Energy Partners LP Common Units Representing Limited Partner Interests,purchase,"$15,001 - $50,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020188.pdf,False,TN,32500.5
11024,2022,2022-01-18,2022-01-06,,NGL,NGL Energy Partners LP Common Units Representing Limited Partner Interests,purchase,"$50,001 - $100,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020188.pdf,False,TN,75000.5
11025,2022,2022-01-18,2022-01-06,,PBFX,PBF Logistics LP Common Units Representing Limited Partner Interests,purchase,"$100,001 - $250,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020188.pdf,False,TN,175000.5
11026,2022,2022-01-18,2022-01-12,,PBFX,PBF Logistics LP Common Units Representing Limited Partner Interests,purchase,"$100,001 - $250,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020188.pdf,False,TN,175000.5
11027,2022,2022-01-18,2022-01-06,,PAA,Plains All American Pipeline LP Common Units Representing Limited Partner Interests,sale_full,"$500,001 - $1,000,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020188.pdf,False,TN,375000.5
11028,2022,2022-01-18,2022-01-06,,SRLP,Sprague Resources LP Common Units Representing Limited Partner Interests,purchase,"$250,001 - $500,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020188.pdf,False,TN,375000.5
11029,2022,2022-01-18,2022-01-12,,SRLP,Sprague Resources LP Common Units Representing Limited Partner Interests,sale_full,"$250,001 - $500,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020188.pdf,False,TN,375000.5
11030,2022,2022-01-18,2022-01-06,,USAC,USA Compression Partners LP Common Units Representing Limited Partner Interests,purchase,"$100,001 - $250,000",Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020188.pdf,False,TN,175000.5
11031,2022,2022-01-18,2021-12-20,,TYG,Tortoise Energy Infrastructure Corporation,sale_full,"$1,001 - $15,000",Bill Pascrell,NJ09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020216.pdf,False,NJ,8000.5
11032,2021,2021-03-01,2021-02-22,,KMX,CarMax Inc,purchase,"$1,001 - $15,000",David B. McKinley,WV01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018300.pdf,False,WV,8000.5
11033,2021,2021-03-01,2021-02-22,,CERN,Cerner Corporation,purchase,"$1,001 - $15,000",David B. McKinley,WV01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018300.pdf,False,WV,8000.5
11034,2021,2021-03-01,2021-02-22,,COST,Costco Wholesale Corporation,purchase,"$1,001 - $15,000",David B. McKinley,WV01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018300.pdf,False,WV,8000.5
11035,2021,2021-03-01,2021-02-22,,FISV,Fiserv Corp,purchase,"$1,001 - $15,000",David B. McKinley,WV01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018300.pdf,False,WV,8000.5
11036,2021,2021-03-01,2021-02-22,,GPN,Global Payments Inc,purchase,"$1,001 - $15,000",David B. McKinley,WV01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018300.pdf,False,WV,8000.5
11037,2021,2021-03-01,2021-02-22,,NFLX,Netflix Inc,purchase,"$1,001 - $15,000",David B. McKinley,WV01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018300.pdf,False,WV,8000.5
11038,2021,2021-03-01,2021-02-22,,ORLY,OReilly Automotive Inc,purchase,"$1,001 -",David B. McKinley,WV01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018300.pdf,False,WV,53267.76
11039,2021,2021-03-01,2021-02-22,,RPM,RPM International Inc,purchase,"$1,001 - $15,000",David B. McKinley,WV01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018300.pdf,False,WV,8000.5
11040,2021,2021-01-04,2021-01-04,joint,BRK.B,Berkshire Hathaway Inc. New,purchase,"$1,001 - $15,000",Kathy Castor,FL14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017966.pdf,False,FL,8000.5
11041,2020,2020-05-18,2020-05-11,--,,CALIFORNIA ST UNIV REV BDS 2018 A 5.000% 11/01/35 B/E,purchase,"$1,001 - $15,000",John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016613.pdf,False,UT,8000.5
11042,2020,2020-05-18,2020-05-08,--,,HENNEPIN CNTY MINN GO SALES TAX REV BDS 2019 B 5.000% 12/15/39 B/E,purchase,"$1,001 - $15,000",John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016613.pdf,False,UT,8000.5
11043,2020,2020-05-18,2020-04-07,,CARR,Carrier Global Corporation,exchange,"$1,001 - $15,000",David E. Price,NC04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016619.pdf,False,NC,8000.5
11044,2020,2020-05-18,2020-04-07,,OTIS,Otis Worldwide Corporation,exchange,"$1,001 - $15,000",David E. Price,NC04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016619.pdf,False,NC,8000.5
11045,2020,2020-05-18,2020-04-07,,RTX,Raytheon Technologies Corporation,exchange,"$15,001 - $50,000",David E. Price,NC04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016619.pdf,False,NC,32500.5
11046,2020,2020-12-28,2020-11-10,self,ABB,Abb ltd,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11047,2020,2020-12-28,2020-11-05,self,ABB,Abb ltd,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11048,2020,2020-12-28,2020-11-05,self,ABT,Abbott Laboratories,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11049,2020,2020-12-28,2020-11-10,self,ABT,Abbott Laboratories,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11050,2020,2020-12-28,2020-11-10,self,GOOGL,Alphabet Inc. - Class A,sale_partial,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11051,2020,2020-12-28,2020-11-10,self,AAPL,Apple Inc.,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11052,2020,2020-12-28,2020-11-05,self,AAPL,Apple Inc.,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11053,2020,2020-12-28,2020-11-05,self,BLK,"BlackRock, Inc.",purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11054,2020,2020-12-28,2020-11-05,self,BLK,"BlackRock, Inc.",purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11055,2020,2020-12-28,2020-11-05,self,CCEP,Coca-Cola European Partners plc Ordinary Shares,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11056,2020,2020-12-28,2020-11-05,self,CCEP,Coca-Cola European Partners plc Ordinary Shares,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11057,2020,2020-12-28,2020-11-05,self,COST,Costco Wholesale Corporation,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11058,2020,2020-12-28,2020-11-05,self,COST,Costco Wholesale Corporation,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11059,2020,2020-12-28,2020-11-05,self,EW,Edwards Lifesciences Corporation,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11060,2020,2020-12-28,2020-11-05,self,EW,Edwards Lifesciences Corporation,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11061,2020,2020-12-28,2020-11-05,self,ELAN,Elanco Animal Health Incorporated,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11062,2020,2020-12-28,2020-11-05,self,ELAN,Elanco Animal Health Incorporated,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11063,2020,2020-12-28,2020-11-05,self,FIS,"Fidelity National Information Services, Inc.",sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11064,2020,2020-12-28,2020-11-05,self,FIS,"Fidelity National Information Services, Inc.",sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11065,2020,2020-12-28,2020-11-05,self,FSLR,"First Solar, Inc.",purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11066,2020,2020-12-28,2020-11-05,self,FSLR,"First Solar, Inc.",purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11067,2020,2020-12-28,2020-11-05,self,FLIR,"FlIR Systems, Inc.",sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11068,2020,2020-12-28,2020-11-05,self,FLIR,"FlIR Systems, Inc.",sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11069,2020,2020-12-28,2020-11-05,self,GSK,GlaxoSmithKline PlC,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11070,2020,2020-12-28,2020-11-05,self,GSK,GlaxoSmithKline PlC,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11071,2020,2020-12-28,2020-11-05,self,HOLX,"Hologic, Inc.",sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11072,2020,2020-12-28,2020-11-05,self,HOLX,"Hologic, Inc.",sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11073,2020,2020-12-28,2020-11-05,self,INTC,Intel Corporation,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11074,2020,2020-12-28,2020-11-05,self,INTC,Intel Corporation,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11075,2020,2020-12-28,2020-11-05,self,INVH,Invitation Homes Inc.,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11076,2020,2020-12-28,2020-11-05,self,INVH,Invitation Homes Inc.,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11077,2020,2020-12-28,2020-11-05,self,IRM,Iron Mountain Incorporated,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11078,2020,2020-12-28,2020-11-05,self,IRM,Iron Mountain Incorporated,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11079,2020,2020-12-28,2020-11-05,self,JPM,JP Morgan Chase & Co.,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11080,2020,2020-12-28,2020-11-05,self,JPM,JP Morgan Chase & Co.,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11081,2020,2020-12-28,2020-11-05,self,PHG,Koninklijke Philips N.V. NY Registry Shares,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11082,2020,2020-12-28,2020-11-05,self,PHG,Koninklijke Philips N.V. NY Registry Shares,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11083,2020,2020-12-28,2020-11-05,self,LHX,"L3Harris Technologies, Inc.",sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11084,2020,2020-12-28,2020-11-05,self,LHX,"L3Harris Technologies, Inc.",sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11085,2020,2020-12-28,2020-11-05,self,MA,Mastercard Incorporated,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11086,2020,2020-12-28,2020-11-05,self,MA,Mastercard Incorporated,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11087,2020,2020-12-28,2020-11-05,self,MDT,Medtronic plc. Ordinary Shares,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11088,2020,2020-12-28,2020-11-05,self,MDT,Medtronic plc. Ordinary Shares,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11089,2020,2020-12-28,2020-11-05,self,NGG,"National grid Transco, PlC National grid PlC",sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11090,2020,2020-12-28,2020-11-05,self,NGG,"National grid Transco, PlC National grid PlC",sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11091,2020,2020-12-28,2020-11-05,self,NVO,Novo Nordisk A/S,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11092,2020,2020-12-28,2020-11-05,self,NVO,Novo Nordisk A/S,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11093,2020,2020-12-28,2020-11-05,self,ORCL,Oracle Corporation,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11094,2020,2020-12-28,2020-11-05,self,ORCL,Oracle Corporation,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11095,2020,2020-12-28,2020-11-05,self,ORAN,Orange,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11096,2020,2020-12-28,2020-11-05,self,ORAN,Orange,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11097,2020,2020-12-28,2020-11-05,self,PEP,"Pepsico, Inc.",purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11098,2020,2020-12-28,2020-11-05,self,PEP,"Pepsico, Inc.",purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11099,2020,2020-12-28,2020-11-05,self,SPGI,S&P Global Inc.,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11100,2020,2020-12-28,2020-11-05,self,SPGI,S&P Global Inc.,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11101,2020,2020-12-28,2020-11-05,self,SAP,SAP SE ADS,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11102,2020,2020-12-28,2020-11-05,self,SAP,SAP SE ADS,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11103,2020,2020-12-28,2020-11-05,self,SKX,"Skechers U.S.A., Inc.",sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11104,2020,2020-12-28,2020-11-05,self,SKX,"Skechers U.S.A., Inc.",sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
11105,2020,2020-12-28,2020-11-05,self,SNE,Sony Corporation,sale_full,"$1,001 - $15,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017924.pdf,False,MA,8000.5
